start_node,end_node,distance,route_id,route_short_name
stop1,stop2032,18.58793654,route871,walking
stop1,stop2033,122.6529381,route872,walking
stop1,stop2034,101.3031253,route873,walking
stop10,stop11,26.3394951,route908,walking
stop100,stop101,179.2002067,route1307,walking
stop100,stop102,221.4389742,route1308,walking
stop100,stop1812,136.4610054,route1311,walking
stop100,stop95,83.49641968,route1302,walking
stop100,stop952,272.5473864,route1309,walking
stop100,stop953,286.1232411,route1310,walking
stop100,stop96,135.2855243,route1303,walking
stop100,stop97,145.3690945,route1304,walking
stop100,stop98,131.2281484,route1305,walking
stop100,stop99,345.0185747,route1306,walking
stop1000,stop1001,11.32286886,route4110,walking
stop1000,stop1776,247.2705614,route4111,walking
stop1000,stop1777,268.7518614,route4112,walking
stop1000,stop1779,277.1548872,route4113,walking
stop1000,stop998,319.956196,route4108,walking
stop1000,stop999,300.6385318,route4109,walking
stop1001,stop1000,11.32286886,route4116,walking
stop1001,stop1776,249.6602345,route4117,walking
stop1001,stop1777,272.4778317,route4118,walking
stop1001,stop1779,280.9869989,route4119,walking
stop1001,stop998,313.5041518,route4114,walking
stop1001,stop999,293.0596318,route4115,walking
stop1002,stop1003,54.49108989,route4120,walking
stop1003,stop1002,54.49108989,route4121,walking
stop1004,stop1005,16.31231057,route4122,walking
stop1005,stop1004,16.31231057,route4123,walking
stop1006,stop1007,11.65202765,route4126,walking
stop1006,stop1297,357.3236045,route4127,walking
stop1006,stop1298,348.9393534,route4128,walking
stop1006,stop2105,297.216291,route4129,walking
stop1006,stop2106,287.6665461,route4130,walking
stop1006,stop2107,339.4951933,route4131,walking
stop1006,stop485,350.1495405,route4124,walking
stop1006,stop486,354.5069957,route4125,walking
stop1007,stop1006,11.65202765,route4134,walking
stop1007,stop1297,356.307563,route4135,walking
stop1007,stop1298,347.4882166,route4136,walking
stop1007,stop2105,300.1965808,route4137,walking
stop1007,stop2106,291.1174359,route4138,walking
stop1007,stop2107,345.4716069,route4139,walking
stop1007,stop485,356.5786887,route4132,walking
stop1007,stop486,361.2811428,route4133,walking
stop1008,stop2631,223.8290385,route4142,walking
stop1008,stop528,332.9727845,route4140,walking
stop1008,stop529,367.4205449,route4141,walking
stop1009,stop1010,18.78142635,route4143,walking
stop1009,stop1742,337.1941491,route4144,walking
stop1009,stop1744,244.1878394,route4145,walking
stop1009,stop2747,388.5498689,route4146,walking
stop101,stop100,179.2002067,route1317,walking
stop101,stop102,193.4943637,route1318,walking
stop101,stop1812,164.4131341,route1319,walking
stop101,stop2630,387.1904039,route1320,walking
stop101,stop95,212.236498,route1312,walking
stop101,stop96,50.07554481,route1313,walking
stop101,stop97,43.69148211,route1314,walking
stop101,stop98,53.98726397,route1315,walking
stop101,stop99,182.9320803,route1316,walking
stop1010,stop1009,18.78142635,route4147,walking
stop1010,stop1742,337.9399461,route4148,walking
stop1010,stop1744,243.7978071,route4149,walking
stop1012,stop1013,15.94887952,route4150,walking
stop1012,stop1767,298.6086273,route4151,walking
stop1013,stop1012,15.94887952,route4152,walking
stop1013,stop1767,299.6269329,route4153,walking
stop1014,stop1015,26.3112003,route4154,walking
stop1015,stop1014,26.3112003,route4155,walking
stop1016,stop1058,335.6471924,route4157,walking
stop1016,stop1059,278.5410292,route4158,walking
stop1016,stop284,127.437556,route4156,walking
stop1017,stop1018,11.43098038,route4159,walking
stop1017,stop2097,388.0980729,route4160,walking
stop1018,stop1017,11.43098038,route4161,walking
stop1018,stop2097,380.0705098,route4162,walking
stop1019,stop1020,28.31647834,route4163,walking
stop102,stop100,221.4389742,route1326,walking
stop102,stop101,193.4943637,route1327,walking
stop102,stop1812,86.03284305,route1329,walking
stop102,stop95,300.5163745,route1321,walking
stop102,stop952,396.6303115,route1328,walking
stop102,stop96,164.4040742,route1322,walking
stop102,stop97,161.4308652,route1323,walking
stop102,stop98,206.0939644,route1324,walking
stop102,stop99,220.9916492,route1325,walking
stop1020,stop1019,28.31647834,route4164,walking
stop1021,stop1022,251.6728467,route4165,walking
stop1021,stop1023,351.9469073,route4166,walking
stop1021,stop1024,176.183316,route4167,walking
stop1021,stop1025,174.8638968,route4168,walking
stop1021,stop1026,361.1786551,route4169,walking
stop1021,stop1223,220.3319329,route4170,walking
stop1021,stop1224,292.2691231,route4171,walking
stop1021,stop2784,259.9379187,route4172,walking
stop1021,stop2811,261.249325,route4173,walking
stop1022,stop1021,251.6728467,route4176,walking
stop1022,stop1023,103.6171099,route4177,walking
stop1022,stop1024,314.0205655,route4178,walking
stop1022,stop1025,275.78027,route4179,walking
stop1022,stop1026,111.8875968,route4180,walking
stop1022,stop112,280.2252861,route4174,walking
stop1022,stop113,318.392141,route4175,walking
stop1022,stop2784,276.6085783,route4181,walking
stop1022,stop2811,278.3177321,route4182,walking
stop1023,stop1021,351.9469073,route4185,walking
stop1023,stop1022,103.6171099,route4186,walking
stop1023,stop1025,374.331632,route4187,walking
stop1023,stop1026,10.11114402,route4188,walking
stop1023,stop112,184.0076672,route4183,walking
stop1023,stop113,242.7377801,route4184,walking
stop1023,stop2784,360.8928127,route4189,walking
stop1023,stop2811,362.4911523,route4190,walking
stop1024,stop1021,176.183316,route4191,walking
stop1024,stop1022,314.0205655,route4192,walking
stop1024,stop1025,44.14539461,route4193,walking
stop1024,stop1223,207.438726,route4194,walking
stop1024,stop1224,291.4129355,route4195,walking
stop1024,stop1354,273.2862368,route4196,walking
stop1024,stop2784,131.2105782,route4197,walking
stop1024,stop2811,131.5282614,route4198,walking
stop1025,stop1021,174.8638968,route4199,walking
stop1025,stop1022,275.78027,route4200,walking
stop1025,stop1023,374.331632,route4201,walking
stop1025,stop1024,44.14539461,route4202,walking
stop1025,stop1026,380.6332787,route4203,walking
stop1025,stop1223,246.8648838,route4204,walking
stop1025,stop1224,331.5891215,route4205,walking
stop1025,stop1354,283.2811097,route4206,walking
stop1025,stop2784,97.55416794,route4207,walking
stop1025,stop2811,98.29787252,route4208,walking
stop1026,stop1021,361.1786551,route4211,walking
stop1026,stop1022,111.8875968,route4212,walking
stop1026,stop1023,10.11114402,route4213,walking
stop1026,stop1025,380.6332787,route4214,walking
stop1026,stop112,174.0446176,route4209,walking
stop1026,stop113,232.9495853,route4210,walking
stop1026,stop2784,364.9372301,route4215,walking
stop1026,stop2811,366.5162574,route4216,walking
stop1027,stop129,242.298344,route4217,walking
stop1027,stop130,301.8992118,route4218,walking
stop1027,stop131,217.9226876,route4219,walking
stop1027,stop132,257.2387364,route4220,walking
stop1027,stop133,223.9966762,route4221,walking
stop1027,stop1593,288.688959,route4222,walking
stop1027,stop2063,391.6408196,route4223,walking
stop1027,stop2756,280.4452648,route4224,walking
stop1028,stop2334,297.4623937,route4225,walking
stop1028,stop2335,314.7645281,route4226,walking
stop103,stop104,262.2139819,route1330,walking
stop103,stop105,340.3098975,route1331,walking
stop103,stop106,163.6141355,route1332,walking
stop103,stop107,262.6133873,route1333,walking
stop103,stop108,56.88393021,route1334,walking
stop103,stop109,311.9651001,route1335,walking
stop1030,stop1031,33.69793639,route4227,walking
stop1030,stop1032,48.58665693,route4228,walking
stop1031,stop1030,33.69793639,route4229,walking
stop1031,stop1032,21.05057158,route4230,walking
stop1032,stop1030,48.58665693,route4231,walking
stop1032,stop1031,21.05057158,route4232,walking
stop1033,stop1034,86.83724092,route4233,walking
stop1033,stop1114,325.5634469,route4234,walking
stop1033,stop1115,319.3042471,route4235,walking
stop1034,stop1033,86.83724092,route4236,walking
stop1034,stop1114,386.8603953,route4237,walking
stop1034,stop1115,398.1184531,route4238,walking
stop1035,stop1036,17.86849093,route4241,walking
stop1035,stop244,268.8603586,route4239,walking
stop1035,stop245,322.461722,route4240,walking
stop1036,stop1035,17.86849093,route4244,walking
stop1036,stop244,274.5945462,route4242,walking
stop1036,stop245,326.7917145,route4243,walking
stop1037,stop1038,16.23960515,route4245,walking
stop1038,stop1037,16.23960515,route4246,walking
stop1039,stop2056,129.1186716,route4248,walking
stop1039,stop2681,345.3282496,route4249,walking
stop1039,stop2682,355.5121137,route4250,walking
stop1039,stop997,387.8973429,route4247,walking
stop104,stop103,262.2139819,route1336,walking
stop104,stop105,124.530035,route1337,walking
stop104,stop106,220.6730353,route1338,walking
stop104,stop107,34.55984973,route1339,walking
stop104,stop108,210.9893892,route1340,walking
stop104,stop109,122.1570096,route1341,walking
stop1040,stop1041,9.127585665,route4253,walking
stop1040,stop921,392.4455704,route4251,walking
stop1040,stop922,395.5884478,route4252,walking
stop1041,stop1040,9.127585665,route4254,walking
stop1042,stop1141,247.2824505,route4255,walking
stop1043,stop1044,16.43517653,route4256,walking
stop1044,stop1043,16.43517653,route4257,walking
stop1045,stop1046,312.0163163,route4258,walking
stop1045,stop1047,39.0349906,route4259,walking
stop1046,stop1045,312.0163163,route4262,walking
stop1046,stop1047,337.4776172,route4263,walking
stop1046,stop2185,351.87548,route4264,walking
stop1046,stop2186,348.2907274,route4265,walking
stop1046,stop696,216.1609676,route4260,walking
stop1046,stop697,276.8034644,route4261,walking
stop1047,stop1045,39.0349906,route4266,walking
stop1047,stop1046,337.4776172,route4267,walking
stop1048,stop253,82.24793903,route4268,walking
stop1048,stop254,84.794936,route4269,walking
stop1049,stop1050,51.02671836,route4271,walking
stop1049,stop1051,68.35969778,route4272,walking
stop1049,stop1052,121.4269165,route4273,walking
stop1049,stop193,374.7342611,route4270,walking
stop105,stop103,340.3098975,route1342,walking
stop105,stop104,124.530035,route1343,walking
stop105,stop106,234.7563003,route1344,walking
stop105,stop107,96.9667088,route1345,walking
stop105,stop108,283.6125622,route1346,walking
stop105,stop109,35.66350303,route1347,walking
stop1050,stop1049,51.02671836,route4274,walking
stop1050,stop1051,28.35731886,route4275,walking
stop1050,stop1052,141.259276,route4276,walking
stop1051,stop1049,68.35969778,route4277,walking
stop1051,stop1050,28.35731886,route4278,walking
stop1051,stop1052,169.4456871,route4279,walking
stop1052,stop1049,121.4269165,route4282,walking
stop1052,stop1050,141.259276,route4283,walking
stop1052,stop1051,169.4456871,route4284,walking
stop1052,stop333,374.0601725,route4280,walking
stop1052,stop334,372.7182194,route4281,walking
stop1053,stop2734,30.2801589,route4285,walking
stop1054,stop1055,64.88998882,route4286,walking
stop1054,stop1056,12.61124419,route4287,walking
stop1054,stop1057,90.17098106,route4288,walking
stop1054,stop1839,372.1913551,route4289,walking
stop1054,stop2440,389.420964,route4290,walking
stop1055,stop1054,64.88998882,route4291,walking
stop1055,stop1056,66.84977617,route4292,walking
stop1055,stop1057,28.37102304,route4293,walking
stop1055,stop1839,379.5402941,route4294,walking
stop1055,stop2440,378.6760728,route4295,walking
stop1056,stop1054,12.61124419,route4296,walking
stop1056,stop1055,66.84977617,route4297,walking
stop1056,stop1057,93.84259306,route4298,walking
stop1056,stop1839,384.7555994,route4299,walking
stop1056,stop2440,377.4296609,route4300,walking
stop1057,stop1054,90.17098106,route4303,walking
stop1057,stop1055,28.37102304,route4304,walking
stop1057,stop1056,93.84259306,route4305,walking
stop1057,stop1839,370.4089434,route4306,walking
stop1057,stop2440,392.5821657,route4307,walking
stop1057,stop634,379.6394951,route4301,walking
stop1057,stop635,381.3620044,route4302,walking
stop1058,stop1016,335.6471924,route4313,walking
stop1058,stop1059,64.69919668,route4314,walking
stop1058,stop361,375.0991626,route4310,walking
stop1058,stop362,351.3835744,route4311,walking
stop1058,stop40,390.6014031,route4308,walking
stop1058,stop41,362.6566001,route4309,walking
stop1058,stop569,359.1824915,route4312,walking
stop1059,stop1016,278.5410292,route4317,walking
stop1059,stop1058,64.69919668,route4318,walking
stop1059,stop362,371.609176,route4315,walking
stop1059,stop569,372.7359227,route4316,walking
stop106,stop103,163.6141355,route1348,walking
stop106,stop104,220.6730353,route1349,walking
stop106,stop105,234.7563003,route1350,walking
stop106,stop107,199.4477124,route1351,walking
stop106,stop108,120.7200799,route1352,walking
stop106,stop109,199.7243789,route1353,walking
stop1060,stop1398,381.1203382,route4319,walking
stop1060,stop1399,389.0493246,route4320,walking
stop1060,stop2466,207.3313551,route4321,walking
stop1060,stop2467,225.7466668,route4322,walking
stop1060,stop2468,377.6849477,route4323,walking
stop1060,stop2469,344.5753424,route4324,walking
stop1060,stop2470,361.2898869,route4325,walking
stop1061,stop1062,13.39256978,route4326,walking
stop1062,stop1061,13.39256978,route4327,walking
stop1063,stop1064,53.57075646,route4328,walking
stop1064,stop1063,53.57075646,route4329,walking
stop1064,stop1808,374.3878675,route4330,walking
stop1065,stop1066,12.36985214,route4334,walking
stop1065,stop1070,295.3072791,route4335,walking
stop1065,stop1071,288.4156666,route4336,walking
stop1065,stop1724,349.6096508,route4337,walking
stop1065,stop298,293.8408365,route4331,walking
stop1065,stop299,284.962846,route4332,walking
stop1065,stop300,286.8987987,route4333,walking
stop1066,stop1065,12.36985214,route4341,walking
stop1066,stop1070,288.5889195,route4342,walking
stop1066,stop1071,282.1448304,route4343,walking
stop1066,stop1724,348.0833822,route4344,walking
stop1066,stop298,301.451098,route4338,walking
stop1066,stop299,292.5717187,route4339,walking
stop1066,stop300,294.8074873,route4340,walking
stop1067,stop1068,9.787047023,route4345,walking
stop1068,stop1067,9.787047023,route4346,walking
stop1069,stop205,331.2495881,route4347,walking
stop1069,stop206,347.8897329,route4348,walking
stop1069,stop323,284.2627169,route4349,walking
stop1069,stop954,399.813672,route4350,walking
stop1069,stop955,388.9326715,route4351,walking
stop107,stop103,262.6133873,route1354,walking
stop107,stop104,34.55984973,route1355,walking
stop107,stop105,96.9667088,route1356,walking
stop107,stop106,199.4477124,route1357,walking
stop107,stop108,208.3114664,route1358,walking
stop107,stop109,89.31331365,route1359,walking
stop1070,stop1065,295.3072791,route4352,walking
stop1070,stop1066,288.5889195,route4353,walking
stop1070,stop1071,13.96361043,route4354,walking
stop1071,stop1065,288.4156666,route4355,walking
stop1071,stop1066,282.1448304,route4356,walking
stop1071,stop1070,13.96361043,route4357,walking
stop1072,stop1073,34.72155117,route4362,walking
stop1072,stop1074,47.58319063,route4363,walking
stop1072,stop1077,290.2448477,route4364,walking
stop1072,stop2810,22.07776774,route4365,walking
stop1072,stop298,399.4059829,route4358,walking
stop1072,stop300,392.0615554,route4359,walking
stop1072,stop428,320.4770282,route4360,walking
stop1072,stop429,340.1759133,route4361,walking
stop1073,stop1072,34.72155117,route4371,walking
stop1073,stop1074,65.78884011,route4372,walking
stop1073,stop1077,299.2939108,route4373,walking
stop1073,stop2810,43.8442245,route4374,walking
stop1073,stop298,394.2949053,route4366,walking
stop1073,stop299,395.4527217,route4367,walking
stop1073,stop300,386.2220711,route4368,walking
stop1073,stop428,309.7717787,route4369,walking
stop1073,stop429,330.4955367,route4370,walking
stop1074,stop1072,47.58319063,route4380,walking
stop1074,stop1073,65.78884011,route4381,walking
stop1074,stop1077,333.3820626,route4382,walking
stop1074,stop2155,387.2029463,route4383,walking
stop1074,stop2810,25.76528946,route4384,walking
stop1074,stop298,357.2456724,route4375,walking
stop1074,stop299,359.6699593,route4376,walking
stop1074,stop300,350.4375034,route4377,walking
stop1074,stop428,367.8422143,route4378,walking
stop1074,stop429,387.659394,route4379,walking
stop1075,stop1076,166.1042182,route4386,walking
stop1075,stop1724,335.1331784,route4387,walking
stop1075,stop854,346.9333415,route4385,walking
stop1076,stop1075,166.1042182,route4392,walking
stop1076,stop1724,239.5954125,route4393,walking
stop1076,stop2155,260.1878704,route4394,walking
stop1076,stop298,347.3208616,route4388,walking
stop1076,stop299,352.0601861,route4389,walking
stop1076,stop300,358.6348391,route4390,walking
stop1076,stop854,385.8580505,route4391,walking
stop1077,stop1072,290.2448477,route4397,walking
stop1077,stop1073,299.2939108,route4398,walking
stop1077,stop1074,333.3820626,route4399,walking
stop1077,stop2225,363.6205897,route4400,walking
stop1077,stop2226,362.3845655,route4401,walking
stop1077,stop2810,311.030242,route4402,walking
stop1077,stop428,174.6456973,route4395,walking
stop1077,stop429,174.3974851,route4396,walking
stop1078,stop1079,110.8505863,route4403,walking
stop1079,stop1078,110.8505863,route4404,walking
stop108,stop103,56.88393021,route1360,walking
stop108,stop104,210.9893892,route1361,walking
stop108,stop105,283.6125622,route1362,walking
stop108,stop106,120.7200799,route1363,walking
stop108,stop107,208.3114664,route1364,walking
stop108,stop109,255.0831308,route1365,walking
stop1080,stop1081,24.75098226,route4405,walking
stop1081,stop1080,24.75098226,route4406,walking
stop1082,stop1083,12.56840621,route4409,walking
stop1082,stop644,381.1385159,route4407,walking
stop1082,stop645,381.0805894,route4408,walking
stop1083,stop1082,12.56840621,route4412,walking
stop1083,stop644,387.2382289,route4410,walking
stop1083,stop645,387.4641927,route4411,walking
stop1084,stop1085,29.66115109,route4413,walking
stop1084,stop1901,288.5346818,route4414,walking
stop1084,stop1902,319.2882469,route4415,walking
stop1085,stop1084,29.66115109,route4416,walking
stop1085,stop1901,273.5500818,route4417,walking
stop1085,stop1902,301.7935668,route4418,walking
stop1086,stop1087,7.526953891,route4419,walking
stop1087,stop1086,7.526953891,route4420,walking
stop1088,stop1090,253.9244589,route4423,walking
stop1088,stop290,342.675572,route4421,walking
stop1088,stop291,354.7549097,route4422,walking
stop1089,stop290,233.1024086,route4424,walking
stop1089,stop291,219.3572974,route4425,walking
stop109,stop103,311.9651001,route1366,walking
stop109,stop104,122.1570096,route1367,walking
stop109,stop105,35.66350303,route1368,walking
stop109,stop106,199.7243789,route1369,walking
stop109,stop107,89.31331365,route1370,walking
stop109,stop108,255.0831308,route1371,walking
stop1090,stop1088,253.9244589,route4426,walking
stop1091,stop1092,42.40927592,route4427,walking
stop1091,stop1093,123.1554585,route4428,walking
stop1092,stop1091,42.40927592,route4429,walking
stop1092,stop1093,165.343357,route4430,walking
stop1093,stop1091,123.1554585,route4431,walking
stop1093,stop1092,165.343357,route4432,walking
stop1094,stop1095,14.78284751,route4433,walking
stop1094,stop1096,378.4751515,route4434,walking
stop1094,stop1097,362.5305088,route4435,walking
stop1095,stop1094,14.78284751,route4436,walking
stop1095,stop1096,379.2824208,route4437,walking
stop1095,stop1097,362.8461801,route4438,walking
stop1096,stop1094,378.4751515,route4439,walking
stop1096,stop1095,379.2824208,route4440,walking
stop1096,stop1097,20.35723622,route4441,walking
stop1096,stop1362,241.4804139,route4442,walking
stop1096,stop1363,233.4992545,route4443,walking
stop1097,stop1094,362.5305088,route4444,walking
stop1097,stop1095,362.8461801,route4445,walking
stop1097,stop1096,20.35723622,route4446,walking
stop1097,stop1362,230.2044967,route4447,walking
stop1097,stop1363,223.0398276,route4448,walking
stop1098,stop828,340.0415302,route4449,walking
stop1099,stop1144,302.5217949,route4450,walking
stop1099,stop1166,230.4646463,route4451,walking
stop1099,stop1167,231.5576486,route4452,walking
stop11,stop10,26.3394951,route909,walking
stop110,stop111,11.0097814,route1372,walking
stop110,stop2389,327.6007401,route1373,walking
stop110,stop2390,335.3863118,route1374,walking
stop1100,stop1151,51.57535971,route4453,walking
stop1100,stop1152,91.67969292,route4454,walking
stop1101,stop1102,21.02704994,route4457,walking
stop1101,stop1133,364.2174227,route4458,walking
stop1101,stop1134,368.0199898,route4459,walking
stop1101,stop852,253.4523342,route4455,walking
stop1101,stop853,254.2062053,route4456,walking
stop1102,stop1101,21.02704994,route4462,walking
stop1102,stop1133,363.4732919,route4463,walking
stop1102,stop1134,368.9857542,route4464,walking
stop1102,stop852,252.4833932,route4460,walking
stop1102,stop853,254.8768012,route4461,walking
stop1103,stop1104,34.52248904,route4469,walking
stop1103,stop1105,21.76714172,route4470,walking
stop1103,stop1898,368.4335607,route4471,walking
stop1103,stop1899,372.0728667,route4472,walking
stop1103,stop1900,282.1378071,route4473,walking
stop1103,stop2790,266.3013341,route4474,walking
stop1103,stop556,226.6537859,route4465,walking
stop1103,stop557,222.9228918,route4466,walking
stop1103,stop558,207.9775239,route4467,walking
stop1103,stop559,239.4350568,route4468,walking
stop1104,stop1103,34.52248904,route4479,walking
stop1104,stop1105,13.17553631,route4480,walking
stop1104,stop1898,376.6543721,route4481,walking
stop1104,stop1899,380.0587161,route4482,walking
stop1104,stop1900,314.800934,route4483,walking
stop1104,stop2790,282.6000197,route4484,walking
stop1104,stop556,261.0063385,route4475,walking
stop1104,stop557,257.3946992,route4476,walking
stop1104,stop558,224.4088138,route4477,walking
stop1104,stop559,257.0144001,route4478,walking
stop1105,stop1103,21.76714172,route4489,walking
stop1105,stop1104,13.17553631,route4490,walking
stop1105,stop1898,370.6937937,route4491,walking
stop1105,stop1899,374.1835058,route4492,walking
stop1105,stop1900,301.7108581,route4493,walking
stop1105,stop2790,273.8260493,route4494,walking
stop1105,stop556,247.9107789,route4485,walking
stop1105,stop557,244.3739518,route4486,walking
stop1105,stop558,215.4944976,route4487,walking
stop1105,stop559,247.7995378,route4488,walking
stop1106,stop1107,16.01106988,route4495,walking
stop1107,stop1106,16.01106988,route4496,walking
stop1108,stop1109,70.9482831,route4497,walking
stop1108,stop1457,36.98349243,route4498,walking
stop1108,stop1458,47.08242457,route4499,walking
stop1109,stop1108,70.9482831,route4500,walking
stop1109,stop1457,57.68205816,route4501,walking
stop1109,stop1458,46.8432448,route4502,walking
stop111,stop110,11.0097814,route1375,walking
stop111,stop2389,328.3708601,route1376,walking
stop111,stop2390,335.9246052,route1377,walking
stop1110,stop1111,22.29507081,route4503,walking
stop1111,stop1110,22.29507081,route4504,walking
stop1112,stop1113,380.3647605,route4507,walking
stop1112,stop1116,239.807072,route4508,walking
stop1112,stop1444,147.674999,route4509,walking
stop1112,stop1445,161.3668981,route4510,walking
stop1112,stop309,39.33007566,route4505,walking
stop1112,stop633,264.8479485,route4506,walking
stop1113,stop1112,380.3647605,route4511,walking
stop1113,stop1117,258.9796127,route4512,walking
stop1113,stop1119,130.1905029,route4513,walking
stop1113,stop1444,361.7235791,route4514,walking
stop1113,stop1445,347.4171455,route4515,walking
stop1114,stop1033,325.5634469,route4516,walking
stop1114,stop1034,386.8603953,route4517,walking
stop1114,stop1115,125.2395931,route4518,walking
stop1115,stop1033,319.3042471,route4519,walking
stop1115,stop1034,398.1184531,route4520,walking
stop1115,stop1114,125.2395931,route4521,walking
stop1116,stop1112,239.807072,route4523,walking
stop1116,stop1444,97.99803659,route4524,walking
stop1116,stop1445,95.13648825,route4525,walking
stop1116,stop309,235.9034638,route4522,walking
stop1117,stop1113,258.9796127,route4526,walking
stop1117,stop1119,133.1660481,route4527,walking
stop1117,stop2736,258.8438164,route4528,walking
stop1119,stop1113,130.1905029,route4529,walking
stop1119,stop1117,133.1660481,route4530,walking
stop1119,stop1445,399.9306917,route4531,walking
stop1119,stop2736,391.9421146,route4532,walking
stop112,stop1022,280.2252861,route1379,walking
stop112,stop1023,184.0076672,route1380,walking
stop112,stop1026,174.0446176,route1381,walking
stop112,stop113,104.9919352,route1378,walking
stop1120,stop1121,7.480606818,route4536,walking
stop1120,stop609,149.8254188,route4533,walking
stop1120,stop610,156.5806585,route4534,walking
stop1120,stop947,280.225423,route4535,walking
stop1121,stop1120,7.480606818,route4540,walking
stop1121,stop609,150.1032623,route4537,walking
stop1121,stop610,156.4557992,route4538,walking
stop1121,stop947,280.2717881,route4539,walking
stop1122,stop1415,372.9655078,route4541,walking
stop1122,stop1416,372.2460839,route4542,walking
stop1122,stop1711,238.5666202,route4543,walking
stop1122,stop1712,203.7518437,route4544,walking
stop1123,stop1124,11.70374559,route4545,walking
stop1123,stop1455,231.5371891,route4546,walking
stop1123,stop1456,238.0682533,route4547,walking
stop1124,stop1123,11.70374559,route4548,walking
stop1124,stop1455,232.4546197,route4549,walking
stop1124,stop1456,239.5648994,route4550,walking
stop1125,stop1126,139.0050981,route4551,walking
stop1125,stop1127,218.3175479,route4552,walking
stop1125,stop1128,208.6855442,route4553,walking
stop1125,stop1429,322.037226,route4554,walking
stop1125,stop2326,78.87428116,route4555,walking
stop1126,stop1125,139.0050981,route4556,walking
stop1126,stop1127,350.465944,route4557,walking
stop1126,stop1128,343.0162813,route4558,walking
stop1126,stop2326,60.61824718,route4559,walking
stop1127,stop1125,218.3175479,route4560,walking
stop1127,stop1126,350.465944,route4561,walking
stop1127,stop1128,17.31606626,route4562,walking
stop1127,stop1429,211.7716783,route4563,walking
stop1127,stop2326,294.0615854,route4564,walking
stop1128,stop1125,208.6855442,route4565,walking
stop1128,stop1126,343.0162813,route4566,walking
stop1128,stop1127,17.31606626,route4567,walking
stop1128,stop1429,227.1058199,route4568,walking
stop1128,stop2326,285.6012889,route4569,walking
stop1129,stop1130,61.97784515,route4570,walking
stop113,stop1022,318.392141,route1383,walking
stop113,stop1023,242.7377801,route1384,walking
stop113,stop1026,232.9495853,route1385,walking
stop113,stop112,104.9919352,route1382,walking
stop1130,stop1129,61.97784515,route4571,walking
stop1131,stop1132,10.03710186,route4572,walking
stop1132,stop1131,10.03710186,route4573,walking
stop1133,stop1101,364.2174227,route4574,walking
stop1133,stop1102,363.4732919,route4575,walking
stop1133,stop1134,30.13901218,route4576,walking
stop1133,stop2185,381.0175173,route4577,walking
stop1133,stop2186,383.3542672,route4578,walking
stop1134,stop1101,368.0199898,route4579,walking
stop1134,stop1102,368.9857542,route4580,walking
stop1134,stop1133,30.13901218,route4581,walking
stop1134,stop2185,375.3654996,route4582,walking
stop1134,stop2186,379.4594147,route4583,walking
stop1135,stop1473,176.9283637,route4584,walking
stop1135,stop2171,225.9827613,route4585,walking
stop1136,stop1137,33.64028063,route4587,walking
stop1136,stop980,261.1462961,route4586,walking
stop1137,stop1136,33.64028063,route4589,walking
stop1137,stop980,290.6117569,route4588,walking
stop1138,stop1201,304.5754747,route4590,walking
stop1138,stop1389,320.3954706,route4591,walking
stop1138,stop1390,311.2761136,route4592,walking
stop1138,stop2579,212.870212,route4593,walking
stop1138,stop2580,224.441596,route4594,walking
stop1138,stop2581,209.6064451,route4595,walking
stop1138,stop2778,365.115796,route4596,walking
stop1139,stop1755,269.2963727,route4599,walking
stop1139,stop2399,355.1162499,route4600,walking
stop1139,stop2400,351.4132396,route4601,walking
stop1139,stop2803,197.8239651,route4602,walking
stop1139,stop880,307.2713826,route4597,walking
stop1139,stop881,320.8949687,route4598,walking
stop1140,stop133,373.3557204,route4603,walking
stop1140,stop1593,189.5886428,route4604,walking
stop1141,stop1042,247.2824505,route4605,walking
stop1142,stop1143,19.48196049,route4606,walking
stop1143,stop1142,19.48196049,route4607,walking
stop1144,stop1099,302.5217949,route4608,walking
stop1144,stop1465,214.0783468,route4609,walking
stop1144,stop1466,217.4776211,route4610,walking
stop1145,stop1146,10.80205436,route4611,walking
stop1146,stop1145,10.80205436,route4612,walking
stop1147,stop1148,53.73155763,route4615,walking
stop1147,stop1149,17.89859017,route4616,walking
stop1147,stop594,273.2456372,route4613,walking
stop1147,stop595,274.8768081,route4614,walking
stop1148,stop1147,53.73155763,route4619,walking
stop1148,stop1149,35.83599456,route4620,walking
stop1148,stop594,276.2721352,route4617,walking
stop1148,stop595,269.2576194,route4618,walking
stop1149,stop1147,17.89859017,route4623,walking
stop1149,stop1148,35.83599456,route4624,walking
stop1149,stop594,272.8169471,route4621,walking
stop1149,stop595,271.5747464,route4622,walking
stop115,stop116,28.8514535,route1386,walking
stop115,stop2808,23.8298641,route1387,walking
stop1150,stop2006,297.2931344,route4625,walking
stop1150,stop2007,290.7577607,route4626,walking
stop1150,stop2433,356.7485828,route4627,walking
stop1150,stop2434,361.4244406,route4628,walking
stop1150,stop2779,155.9528655,route4629,walking
stop1151,stop1100,51.57535971,route4630,walking
stop1151,stop1152,40.14148399,route4631,walking
stop1152,stop1100,91.67969292,route4632,walking
stop1152,stop1151,40.14148399,route4633,walking
stop1153,stop1154,18.59532708,route4634,walking
stop1153,stop2218,350.0259165,route4635,walking
stop1153,stop2219,350.0930634,route4636,walking
stop1153,stop2814,254.3141702,route4637,walking
stop1154,stop1153,18.59532708,route4638,walking
