start_node,end_node,distance,route_id
stop253,stop1048,328.9917561377593,walking
stop254,stop253,76.06886915128699,walking
stop254,stop1048,339.1797439936566,walking
stop255,stop256,119.78340820127815,walking
stop256,stop255,119.78340820127815,walking
stop257,stop258,128.25046065908757,walking
stop258,stop257,128.25046065908757,walking
stop259,stop260,45.28576474151546,walking
stop260,stop259,45.28576474151546,walking
stop261,stop262,63.44562854161767,walking
stop262,stop261,63.44562854161767,walking
stop263,stop264,186.78002557488477,walking
stop264,stop263,186.78002557488477,walking
stop265,stop266,66.34354374986361,walking
stop266,stop265,66.34354374986361,walking
stop267,stop268,54.046543781002335,walking
stop268,stop267,54.046543781002335,walking
stop271,stop272,77.41053849940953,walking
stop272,stop271,77.41053849940953,walking
stop274,stop275,121.22085711570497,walking
stop275,stop274,121.22085711570497,walking
stop276,stop277,56.22571627444685,walking
stop277,stop276,56.22571627444685,walking
stop278,stop279,124.8556226516786,walking
stop279,stop278,124.8556226516786,walking
stop280,stop281,64.02420457551035,walking
stop281,stop280,64.02420457551035,walking
stop282,stop283,131.4798841654303,walking
stop283,stop282,131.4798841654303,walking
stop285,stop286,86.76010939110306,walking
stop286,stop285,86.76010939110306,walking
stop288,stop289,206.73389399211982,walking
stop289,stop288,206.73389399211982,walking
stop290,stop291,56.782638152848484,walking
stop291,stop290,56.782638152848484,walking
stop294,stop295,76.11310795459653,walking
stop295,stop294,76.11310795459653,walking
stop296,stop297,128.12041118834537,walking
stop297,stop296,128.12041118834537,walking
stop298,stop299,35.52004621407461,walking
stop298,stop300,45.471942769279494,walking
stop299,stop298,35.52004621407461,walking
stop299,stop300,37.02805434165882,walking
stop300,stop298,45.471942769279494,walking
stop300,stop299,37.02805434165882,walking
stop301,stop302,56.27110511267807,walking
stop302,stop301,56.27110511267807,walking
stop303,stop304,108.73215929783234,walking
stop304,stop303,108.73215929783234,walking
stop306,stop307,24.1975707908519,walking
stop307,stop306,24.1975707908519,walking
stop309,stop1112,157.32030265081977,walking
stop310,stop311,23.240616537233915,walking
stop311,stop310,23.240616537233915,walking
stop312,stop313,62.893176661526816,walking
stop313,stop312,62.893176661526816,walking
stop315,stop316,64.97078671788809,walking
stop316,stop315,64.97078671788809,walking
stop317,stop318,49.993802443641265,walking
stop318,stop317,49.993802443641265,walking
stop319,stop320,101.70441313628972,walking
stop320,stop319,101.70441313628972,walking
stop325,stop326,113.26592244444917,walking
stop326,stop325,113.26592244444917,walking
stop327,stop328,37.11911104111324,walking
stop328,stop327,37.11911104111324,walking
stop330,stop331,386.0316765892232,walking
stop330,stop332,92.29887822522517,walking
stop331,stop330,386.0316765892232,walking
stop331,stop332,360.12719213804934,walking
stop332,stop330,92.29887822522517,walking
stop332,stop331,360.12719213804934,walking
stop332,stop2749,339.2541565599617,walking
stop333,stop334,80.07327494743988,walking
stop334,stop333,80.07327494743988,walking
stop335,stop336,33.80545023082318,walking
stop336,stop335,33.80545023082318,walking
stop337,stop338,60.43132051429185,walking
stop338,stop337,60.43132051429185,walking
stop339,stop340,34.94445685802819,walking
stop340,stop339,34.94445685802819,walking
stop342,stop1314,206.33468948144707,walking
stop343,stop1723,92.3595184090557,walking
stop345,stop346,146.68993111143598,walking
stop345,stop347,75.47398444385068,walking
stop346,stop345,146.68993111143598,walking
stop346,stop347,71.24928193659687,walking
stop347,stop345,75.47398444385068,walking
stop347,stop346,71.24928193659687,walking
stop348,stop349,58.3749844984636,walking
stop349,stop348,58.3749844984636,walking
stop350,stop351,51.554319125017464,walking
stop351,stop350,51.554319125017464,walking
stop353,stop354,22.26075696360967,walking
stop354,stop353,22.26075696360967,walking
stop355,stop356,182.08846611453652,walking
stop356,stop355,182.08846611453652,walking
stop357,stop358,316.89837107610043,walking
stop358,stop357,316.89837107610043,walking
stop359,stop360,153.11634901483353,walking
stop360,stop359,153.11634901483353,walking
stop361,stop362,172.96405409632519,walking
stop361,stop569,310.7832117135234,walking
stop362,stop361,172.96405409632519,walking
stop362,stop569,156.42932313672196,walking
stop363,stop364,42.569892594027294,walking
stop364,stop363,42.569892594027294,walking
stop365,stop366,72.59699146037708,walking
stop366,stop365,72.59699146037708,walking
stop367,stop668,120.23583868516815,walking
stop368,stop369,71.3454972909525,walking
stop369,stop368,71.3454972909525,walking
stop370,stop371,86.25529196973704,walking
stop371,stop370,86.25529196973704,walking
stop372,stop373,112.40546621727263,walking
stop372,stop2809,79.13284271277945,walking
stop373,stop372,112.40546621727263,walking
stop373,stop2809,50.98235002834438,walking
stop374,stop375,61.3559764842262,walking
stop375,stop374,61.3559764842262,walking
stop376,stop377,53.20079854661847,walking
stop377,stop376,53.20079854661847,walking
stop378,stop379,139.20481525364076,walking
stop379,stop378,139.20481525364076,walking
stop386,stop387,125.4633020582041,walking
stop387,stop386,125.4633020582041,walking
stop389,stop390,228.59864134447446,walking
stop390,stop389,228.59864134447446,walking
stop391,stop393,22.548631067089822,walking
stop392,stop394,39.515385636890834,walking
stop393,stop391,22.548631067089822,walking
stop394,stop392,39.515385636890834,walking
stop395,stop396,37.23233694077059,walking
stop396,stop395,37.23233694077059,walking
stop397,stop398,41.79072790926897,walking
stop398,stop397,41.79072790926897,walking
stop400,stop401,66.3314229774063,walking
stop401,stop400,66.3314229774063,walking
stop403,stop404,60.007493249274134,walking
stop404,stop403,60.007493249274134,walking
stop405,stop406,142.0050446020452,walking
stop406,stop405,142.0050446020452,walking
stop407,stop408,181.9175619941602,walking
stop408,stop407,181.9175619941602,walking
stop409,stop410,89.96023801722039,walking
stop410,stop409,89.96023801722039,walking
stop411,stop412,211.22768890217378,walking
stop412,stop411,211.22768890217378,walking
stop413,stop414,82.27682291111775,walking
stop414,stop413,82.27682291111775,walking
stop415,stop416,81.91542749938068,walking
stop416,stop415,81.91542749938068,walking
stop417,stop418,93.67254900885578,walking
stop418,stop417,93.67254900885578,walking
stop419,stop420,35.555051283756534,walking
stop420,stop419,35.555051283756534,walking
stop421,stop422,103.77717459821382,walking
stop422,stop421,103.77717459821382,walking
stop426,stop427,41.48089164317057,walking
stop427,stop426,41.48089164317057,walking
stop428,stop429,90.35854033446897,walking
stop429,stop428,90.35854033446897,walking
stop431,stop432,116.57300907587583,walking
stop432,stop431,116.57300907587583,walking
stop434,stop435,111.15667119687377,walking
stop435,stop434,111.15667119687377,walking
stop436,stop437,91.72235905486073,walking
stop437,stop436,91.72235905486073,walking
stop439,stop440,61.064893643097335,walking
stop440,stop439,61.064893643097335,walking
stop441,stop442,65.85486786159787,walking
stop442,stop441,65.85486786159787,walking
stop443,stop444,51.751114357585905,walking
stop444,stop443,51.751114357585905,walking
stop445,stop446,73.97203918196372,walking
stop446,stop445,73.97203918196372,walking
stop447,stop448,75.80441419070937,walking
stop448,stop447,75.80441419070937,walking
stop449,stop450,74.48620722090183,walking
stop450,stop449,74.48620722090183,walking
stop451,stop452,143.7691618291593,walking
stop452,stop451,143.7691618291593,walking
stop453,stop454,113.22506652389961,walking
stop454,stop453,113.22506652389961,walking
stop457,stop458,65.76878314312954,walking
stop457,stop459,130.2623807662033,walking
stop457,stop2789,61.234366011624736,walking
stop458,stop457,65.76878314312954,walking
stop458,stop459,135.5293292397312,walking
stop458,stop2789,106.29381059961041,walking
stop459,stop457,130.2623807662033,walking
stop459,stop458,135.5293292397312,walking
stop459,stop2789,86.03827542222528,walking
stop460,stop461,30.33412712819543,walking
stop461,stop460,30.33412712819543,walking
stop462,stop463,33.260892077416464,walking
stop463,stop462,33.260892077416464,walking
stop466,stop467,52.77349253963535,walking
stop467,stop466,52.77349253963535,walking
stop468,stop469,59.74337524288833,walking
stop469,stop468,59.74337524288833,walking
stop470,stop471,202.06639650119905,walking
stop471,stop470,202.06639650119905,walking
stop473,stop474,57.508379654926316,walking
stop474,stop473,57.508379654926316,walking
stop475,stop685,283.7388854836418,walking
stop475,stop1729,135.78425492725412,walking
stop475,stop1730,168.30674903694063,walking
stop476,stop477,58.2342600901067,walking
stop477,stop476,58.2342600901067,walking
stop478,stop479,78.73210311467659,walking
stop479,stop478,78.73210311467659,walking
stop480,stop481,123.11592217583447,walking
stop481,stop480,123.11592217583447,walking
stop482,stop2286,372.2626047711989,walking
stop483,stop484,55.48291625978658,walking
stop484,stop483,55.48291625978658,walking
stop485,stop486,54.23165210070467,walking
stop486,stop485,54.23165210070467,walking
stop488,stop489,36.39488152107596,walking
stop489,stop488,36.39488152107596,walking
stop490,stop491,27.07208307182909,walking
stop491,stop490,27.07208307182909,walking
stop493,stop494,294.5543528723577,walking
stop493,stop495,262.68600271732123,walking
stop494,stop493,294.5543528723577,walking
stop494,stop495,69.72941043617087,walking
stop495,stop493,262.68600271732123,walking
stop495,stop494,69.72941043617087,walking
stop497,stop498,53.249691713752064,walking
stop497,stop499,176.98002864582853,walking
stop498,stop497,53.249691713752064,walking
stop498,stop499,128.07979697984638,walking
stop499,stop497,176.98002864582853,walking
stop499,stop498,128.07979697984638,walking
stop500,stop501,67.18673259763708,walking
stop501,stop500,67.18673259763708,walking
stop502,stop503,48.29670457767511,walking
stop503,stop502,48.29670457767511,walking
stop504,stop507,40.91973300289542,walking
stop505,stop508,90.69937919316098,walking
stop505,stop509,205.38342285497134,walking
stop505,stop510,274.4325925924669,walking
stop507,stop504,40.91973300289542,walking
stop508,stop505,90.69937919316098,walking
stop508,stop509,228.23230533351224,walking
stop508,stop510,262.1509971885884,walking
stop509,stop505,205.38342285497134,walking
stop509,stop508,228.23230533351224,walking
stop509,stop510,107.23857632978603,walking
stop510,stop505,274.4325925924669,walking
stop510,stop508,262.1509971885884,walking
stop510,stop509,107.23857632978603,walking
stop511,stop512,49.67465858463429,walking
stop512,stop511,49.67465858463429,walking
stop513,stop514,36.91955448920401,walking
stop514,stop513,36.91955448920401,walking
stop516,stop517,45.05166302421957,walking
stop517,stop516,45.05166302421957,walking
stop519,stop520,252.6352676485406,walking
stop520,stop519,252.6352676485406,walking
stop521,stop522,50.06622913125932,walking
stop522,stop521,50.06622913125932,walking
stop523,stop524,60.694501297094604,walking
stop524,stop523,60.694501297094604,walking
stop528,stop529,250.16822347133183,walking
stop529,stop528,250.16822347133183,walking
stop530,stop531,42.49665220284744,walking
stop531,stop530,42.49665220284744,walking
stop532,stop533,63.569325779816154,walking
stop533,stop532,63.569325779816154,walking
stop535,stop536,43.4082226686268,walking
stop536,stop535,43.4082226686268,walking
stop538,stop539,94.0917101102993,walking
stop539,stop538,94.0917101102993,walking
stop540,stop541,96.4199543372198,walking
stop541,stop540,96.4199543372198,walking
stop542,stop2004,332.4831734946549,walking
stop543,stop544,49.08866593370887,walking
stop544,stop543,49.08866593370887,walking
stop546,stop547,36.783993251685246,walking
stop547,stop546,36.783993251685246,walking
stop549,stop550,57.671944876490116,walking
stop550,stop549,57.671944876490116,walking
stop551,stop552,43.77112063763909,walking
stop552,stop551,43.77112063763909,walking
stop553,stop2742,267.44121088863113,walking
stop554,stop555,289.70320804000477,walking
stop555,stop554,289.70320804000477,walking
stop556,stop557,45.92238556312012,walking
stop556,stop1900,330.2878791825367,walking
stop557,stop556,45.92238556312012,walking
stop557,stop1900,374.9149671793645,walking
stop558,stop559,133.18392223209486,walking
stop558,stop2790,233.524157971936,walking
stop559,stop558,133.18392223209486,walking
stop559,stop2790,114.08473619051277,walking
stop560,stop2683,240.80411040165706,walking
stop560,stop2684,138.3699347467828,walking
stop560,stop2685,86.6425350729027,walking
stop561,stop562,77.45278712601679,walking
stop562,stop561,77.45278712601679,walking
stop563,stop564,50.143062361999995,walking
stop564,stop563,50.143062361999995,walking
stop567,stop568,114.56781737967988,walking
stop568,stop567,114.56781737967988,walking
stop569,stop361,310.7832117135234,walking
stop569,stop362,156.42932313672196,walking
stop570,stop571,68.99363104619681,walking
stop571,stop570,68.99363104619681,walking
stop572,stop573,51.055082327045156,walking
stop573,stop572,51.055082327045156,walking
stop574,stop575,176.49836734981068,walking
stop575,stop574,176.49836734981068,walking
stop576,stop577,41.47119214032027,walking
stop577,stop576,41.47119214032027,walking
stop579,stop580,126.63565236507213,walking
stop580,stop579,126.63565236507213,walking
stop582,stop583,58.58166755592544,walking
stop583,stop582,58.58166755592544,walking
stop584,stop585,85.89827038467153,walking
stop585,stop584,85.89827038467153,walking
stop586,stop587,33.25628745347321,walking
stop587,stop586,33.25628745347321,walking
stop588,stop589,253.8364731024703,walking
stop589,stop588,253.8364731024703,walking
stop590,stop591,52.875566613465224,walking
stop591,stop590,52.875566613465224,walking
stop592,stop593,71.67581055922633,walking
stop593,stop592,71.67581055922633,walking
stop594,stop595,176.35541614013087,walking
stop595,stop594,176.35541614013087,walking
stop597,stop598,99.90352472296793,walking
stop598,stop597,99.90352472296793,walking
stop599,stop600,90.89425476079647,walking
stop600,stop599,90.89425476079647,walking
stop601,stop602,239.5353621101148,walking
stop602,stop601,239.5353621101148,walking
stop609,stop610,42.14413526409781,walking
stop610,stop609,42.14413526409781,walking
stop614,stop615,77.60614396958401,walking
stop615,stop614,77.60614396958401,walking
stop616,stop617,158.49686198307032,walking
stop617,stop616,158.49686198307032,walking
stop620,stop621,341.9589936773852,walking
stop621,stop620,341.9589936773852,walking
stop622,stop623,38.217990713460104,walking
stop623,stop622,38.217990713460104,walking
stop624,stop625,72.80253740218305,walking
stop625,stop624,72.80253740218305,walking
stop626,stop627,120.5884447299127,walking
stop627,stop626,120.5884447299127,walking
stop629,stop630,54.14649451003166,walking
stop630,stop629,54.14649451003166,walking
stop631,stop632,105.4043965599319,walking
stop632,stop631,105.4043965599319,walking
stop634,stop635,43.08011695268575,walking
stop635,stop634,43.08011695268575,walking
stop636,stop637,65.70851207367929,walking
stop637,stop636,65.70851207367929,walking
stop638,stop639,228.91985584394473,walking
stop639,stop638,228.91985584394473,walking
stop640,stop641,51.57077367517133,walking
stop641,stop640,51.57077367517133,walking
stop644,stop645,39.99722497683924,walking
stop645,stop644,39.99722497683924,walking
stop647,stop1476,107.77189181181359,walking
stop648,stop1477,109.81436528738783,walking
stop649,stop650,192.25901513837007,walking
stop650,stop649,192.25901513837007,walking
stop651,stop652,130.6001284748368,walking
stop652,stop651,130.6001284748368,walking
stop653,stop654,107.34926732940588,walking
stop654,stop653,107.34926732940588,walking
stop658,stop659,47.84450525856196,walking
stop659,stop658,47.84450525856196,walking
stop660,stop661,61.47439988729681,walking
stop661,stop660,61.47439988729681,walking
stop662,stop663,85.326015458972,walking
stop663,stop662,85.326015458972,walking
stop664,stop665,379.2364851336651,walking
stop665,stop664,379.2364851336651,walking
stop668,stop367,120.23583868516815,walking
stop669,stop670,61.403741737637624,walking
stop670,stop669,61.403741737637624,walking
stop671,stop2819,218.88655064141275,walking
stop672,stop673,47.33019262945203,walking
stop673,stop672,47.33019262945203,walking
stop675,stop676,33.476950514439025,walking
stop676,stop675,33.476950514439025,walking
stop677,stop678,159.76173889166228,walking
stop678,stop677,159.76173889166228,walking
stop679,stop680,149.82685345464924,walking
stop680,stop679,149.82685345464924,walking
stop683,stop684,27.15044538123871,walking
stop684,stop683,27.15044538123871,walking
stop685,stop475,283.7388854836418,walking
stop685,stop1729,385.6979685692282,walking
stop685,stop1730,121.90819542789508,walking
stop686,stop687,161.9217064672408,walking
stop687,stop686,161.9217064672408,walking
stop688,stop689,32.01507677848929,walking
stop689,stop688,32.01507677848929,walking
stop693,stop2312,157.296545874909,walking
stop696,stop697,248.66028598809024,walking
stop697,stop696,248.66028598809024,walking
stop702,stop703,66.02411753126272,walking
stop703,stop702,66.02411753126272,walking
stop704,stop705,38.0290188495996,walking
stop705,stop704,38.0290188495996,walking
stop706,stop1446,323.54727582970696,walking
stop707,stop708,30.93938428263592,walking
stop708,stop707,30.93938428263592,walking
stop709,stop710,41.35033490265476,walking
stop710,stop709,41.35033490265476,walking
stop711,stop712,88.96313710320673,walking
stop712,stop711,88.96313710320673,walking
stop713,stop714,106.22591533360035,walking
stop714,stop713,106.22591533360035,walking
stop715,stop15,128.97205869089217,walking
stop715,stop716,124.10709656866457,walking
stop715,stop2404,347.3071109662683,walking
stop716,stop15,183.10011944953436,walking
stop716,stop715,124.10709656866457,walking
stop716,stop2404,379.7686810665957,walking
stop717,stop718,67.95190864802537,walking
stop718,stop717,67.95190864802537,walking
stop719,stop720,33.46185845431212,walking
stop720,stop719,33.46185845431212,walking
stop721,stop722,68.0696166432816,walking
stop722,stop721,68.0696166432816,walking
stop723,stop724,45.109173603581574,walking
stop724,stop723,45.109173603581574,walking
stop725,stop726,76.78182722895941,walking
stop726,stop725,76.78182722895941,walking
stop727,stop728,272.06921884895155,walking
stop728,stop727,272.06921884895155,walking
stop729,stop730,93.37550398156219,walking
stop730,stop729,93.37550398156219,walking
stop731,stop732,87.34915657744324,walking
stop732,stop731,87.34915657744324,walking
stop735,stop736,329.9814664248967,walking
stop736,stop735,329.9814664248967,walking
stop738,stop739,133.61759852023016,walking
stop739,stop738,133.61759852023016,walking
stop740,stop741,78.30484545133903,walking
stop741,stop740,78.30484545133903,walking
stop742,stop745,102.20293094178719,walking
stop742,stop747,89.62581133582876,walking
stop742,stop748,47.76486122069205,walking
stop745,stop742,102.20293094178719,walking
stop745,stop747,81.52613722013196,walking
stop745,stop748,75.18655614847926,walking
stop747,stop742,89.62581133582876,walking
stop747,stop745,81.52613722013196,walking
stop747,stop748,42.45520209559975,walking
stop748,stop742,47.76486122069205,walking
stop748,stop745,75.18655614847926,walking
stop748,stop747,42.45520209559975,walking
stop750,stop751,161.49962133377102,walking
stop751,stop750,161.49962133377102,walking
stop752,stop753,145.99864985667494,walking
stop753,stop752,145.99864985667494,walking
stop754,stop755,83.76649420317808,walking
stop755,stop754,83.76649420317808,walking
stop759,stop760,58.96295787852168,walking
stop759,stop761,62.490273836646594,walking
stop760,stop759,58.96295787852168,walking
